,Track ID,Total Time,Year,BPM,Date Added,Play Count,Skip Count,Rating,Name,Artist,Genre
498,2347,228519,1979,120,2017-01-18T12:46:59Z,14,3,,Hot Stuff,Donna Summer,Disco
499,2349,442775,1973,99,2017-01-18T12:59:33Z,16,9,20,Living for the City,Stevie Wonder,Blues/R&B
500,2351,349544,2002,90,2017-01-18T13:03:12Z,18,9,20,Living for the City,Toto,Rock
501,2353,155977,1962,61,2017-01-18T13:09:37Z,27,5,20,Up on the Roof,The Drifters,Blues/R&B
502,2355,292937,1975,118,2017-01-18T13:31:00Z,58,7,100,Wish You Were Here,Pink Floyd,Rock
503,2357,308976,1976,142,2017-01-18T13:48:02Z,27,3,,(Don't Fear) The Reaper,Blue Öyster Cult,Rock
504,2359,194377,1973,61,2017-01-18T13:53:39Z,26,9,,Goodbye Yellow Brick Road,Elton John,Pop
505,2361,189048,2003,93,2017-01-18T14:08:55Z,19,5,,Fastlane,King Geedorah,Hip Hop/Rap
506,2363,207203,2003,95,2017-01-18T14:09:19Z,14,5,,Anti-Matter,King Geedorah,Hip Hop/Rap
507,2365,187533,1967,131,2017-01-18T14:27:46Z,26,9,,Somebody to Love,Jefferson Airplane,Rock
508,2367,177162,1962,136,2017-01-18T14:39:50Z,21,12,20,Green Onions,Booker T. & the M.G.'s,Rock
509,2369,347115,1978,149,2017-01-23T17:22:05Z,95,7,80,Sultans Of Swing,Dire Straits,Rock
510,2371,170135,1965,126,2017-01-29T16:53:45Z,38,7,,Just Like Me,Paul Revere & The Raiders,Rock
511,2373,148271,1966,131,2017-01-29T16:56:47Z,36,6,20,Kicks,Paul Revere & The Raiders,Rock
512,2375,211539,1972,78,2017-01-29T17:01:45Z,19,10,,All the Young Dudes,Mott the Hoople,Rock
513,2377,259369,1982,139,2017-01-29T17:43:42Z,34,11,20,Beat It,Michael Jackson,Pop
514,2379,300068,2004,96,2017-01-29T17:58:35Z,16,7,,Deep Fried Frenz,MF DOOM,Hip Hop/Rap
515,2381,229564,2003,93,2017-01-29T18:08:31Z,13,5,,Next Levels,King Geedorah,Hip Hop/Rap
516,2383,119248,2004,96,2017-01-29T18:23:43Z,28,8,20,Accordion,Madvillain,Hip Hop/Rap
517,2385,329400,1965,85,2017-01-31T16:54:31Z,49,13,,Mr. Tambourine Man,Bob Dylan,Rock
518,2387,136646,1956,85,2017-01-31T17:02:02Z,19,10,20,Don't Be Cruel,Elvis Presley,Rock
519,2389,267781,1974,94,2017-01-31T17:19:00Z,20,5,,I Shot The Sheriff,Eric Clapton,Reggae
520,2391,341916,1989,112,2017-01-31T17:22:41Z,26,5,,Like a Prayer,Madonna,Pop
521,2393,160313,1956,128,2017-01-31T17:27:41Z,19,6,,Be-Bop-A-Lula,Gene Vincent and His Blue Caps,Rock
522,2395,208613,,109,2017-01-31T17:31:19Z,21,6,,Be-Bop-A-Lula,Paul McCartney,Rock
523,2397,184659,2004,95,2017-01-31T18:07:15Z,20,9,,Rapp Snitch Knishes,MF DOOM,Hip Hop/Rap
524,2399,322142,2011,71,2017-01-31T18:13:05Z,37,12,,The House of the Rising Sun,The White Buffalo,Rock
525,2401,242076,2010,82,2017-01-31T18:17:03Z,42,3,,Oh Darlin' What Have I Done,The White Buffalo,Rock
526,2403,406256,1994,86,2017-01-31T18:24:25Z,13,8,20,Parisienne Walkways (Live),Gary Moore,Rock
527,2405,252995,1994,161,2017-01-31T18:26:59Z,18,13,20,Still Got the Blues (For You),Gary Moore,Rock
528,2407,369226,,117,2017-01-31T18:34:56Z,19,9,20,While My Guitar Gently Weeps (Live),Eric Clapton,Rock
529,2409,341603,1990,66,2017-02-04T18:13:36Z,23,6,20,Knockin' On Heaven's Door,Guns N' Roses,Rock
530,2411,214282,1966,129,2017-02-05T12:29:46Z,25,9,,Eight Miles High,The Byrds,Rock
531,2413,141191,1955,94,2017-02-05T12:35:44Z,26,7,20,Tutti Frutti,Little Richard,Rock
532,2415,125936,1955,98,2017-02-05T12:39:10Z,22,8,20,Long Tall Sally,Little Richard,Rock
533,2417,130194,1958,83,2017-02-05T12:41:31Z,22,4,,"Good Golly, Miss Molly",Little Richard,Rock
534,2419,130821,1957,89,2017-02-05T12:45:14Z,20,2,20,Keep A-Knockin' (but You Can't Come In),Little Richard,Rock
535,2421,139964,1956,91,2017-02-05T12:49:04Z,22,6,20,The Girl Can't Help It,Little Richard,Rock
536,2423,139284,1964,103,2017-02-05T12:51:33Z,21,4,100,The Girl Can't Help It,The Animals,Rock
537,2425,197093,2013,143,2017-02-05T13:00:43Z,26,6,20,The Whistler,The White Buffalo,Rock
538,2427,257227,1975,120,2017-02-05T13:07:48Z,22,5,20,Evil Woman,Electric Light Orchestra,Rock
539,2429,289280,1998,157,2017-02-05T13:23:58Z,18,8,20,Return of the G',OutKast,Hip Hop/Rap
540,2431,155088,1960,158,2017-02-06T19:59:22Z,18,2,,The Twist,Chubby Checker,Rock
541,2433,161436,1973,110,2017-02-06T20:04:03Z,30,5,20,Jolene,Dolly Parton,Pop
542,2435,343344,1975,98,2017-02-06T20:13:42Z,58,11,,Tangled Up in Blue,Bob Dylan,Rock
543,2437,253492,1983,117,2017-02-06T20:17:53Z,26,6,,Every Breath You Take,The Police,Rock
544,2439,227291,1974,58,2017-02-06T20:23:46Z,32,11,,Take Me to the River,Al Green,Blues/R&B
545,2441,163918,1966,111,2017-02-07T05:26:54Z,21,7,20,Summer in the City,The Lovin' Spoonful,Rock
546,2443,260310,1968,111,2017-02-07T05:47:09Z,29,9,,Magic Carpet Ride,Steppenwolf,Rock
547,2445,193828,1978,134,2017-02-07T06:28:19Z,17,5,20,Roxanne,The Police,Rock
548,2447,245368,1977,105,2017-02-07T06:44:35Z,20,9,20,How Deep Is Your Love,Bee Gees,Pop
549,2449,420754,1973,110,2017-02-09T02:38:50Z,28,10,20,No Quarter,Led Zeppelin,Rock
550,2451,307278,1982,156,2017-02-09T02:39:58Z,22,9,20,Darlene,Led Zeppelin,Rock
551,2453,374517,1979,65,2017-02-09T02:44:04Z,24,7,,Fool in the Rain,Led Zeppelin,Rock
552,2455,338808,1973,72,2017-02-09T04:09:23Z,28,7,20,The Song Remains the Same,Led Zeppelin,Rock
553,2457,248084,1975,61,2017-02-09T04:13:22Z,23,4,80,Houses of the Holy,Led Zeppelin,Rock
554,2459,381022,1976,43,2017-02-09T04:22:55Z,20,2,,Nobody's Fault but Mine,Led Zeppelin,Rock
555,2461,228440,2016,126,2017-02-09T12:22:24Z,17,5,20,Another Day of Sun,La La Land Cast,Pop
556,2463,360542,2013,141,2017-02-09T12:33:13Z,20,10,20,1987,Naser Mestarihi,Rock
557,2465,403905,2016,82,2017-02-09T12:36:07Z,10,8,20,Prevail,Naser Mestarihi & Cobus Potgieter ,Rock
558,2467,336744,1975,110,2017-02-09T12:51:10Z,31,11,80,Trampled Under Foot,Led Zeppelin,Rock
559,2469,388205,1975,76,2017-02-09T13:16:46Z,24,6,80,Ten Years Gone,Led Zeppelin,Rock
560,2471,393404,2016,130,2017-02-09T13:46:55Z,27,9,20,Lazarus,David Bowie,Rock
561,2473,599976,2016,130,2017-02-09T13:51:50Z,14,8,20,Blackstar,David Bowie,Rock
562,2475,145272,2016,107,2017-02-10T19:57:54Z,31,11,20,City of Stars,Ryan Gosling and Emma Stone,Pop
563,2477,411096,2016,136,2017-02-12T11:54:08Z,24,5,20,Winterburn,Naser Mestarihi & Cobus Potgieter ,Rock
564,2479,150998,,70,2017-02-12T12:21:46Z,,,,58098642.mp3,,
565,2481,150569,1973,70,2017-02-12T12:24:54Z,43,10,20,Knockin' on Heaven's Door,Bob Dylan,Rock
566,2483,167523,1968,58,2017-02-13T13:00:39Z,21,8,,Chain of Fools,Aretha Franklin,Blues/R&B
567,2485,405995,1969,66,2017-02-13T16:54:52Z,71,6,,Babe I'm Gonna Leave You,Led Zeppelin,Rock
568,2487,411454,1978,89,2017-02-13T16:58:47Z,13,10,,Rock Lobster,The B-52's,Rock
569,2489,172956,1971,97,2017-02-13T17:01:42Z,19,8,20,Tired of Being Alone,Al Green,Blues/R&B
570,2491,503980,1989,86,2017-02-13T17:05:46Z,21,9,,Pictures of You,The Cure,Rock
571,2493,206759,1987,152,2017-02-13T17:07:53Z,17,5,20,Just Like Heaven,The Cure,Rock
572,2495,138048,1965,88,2017-02-13T17:15:36Z,32,6,,Subterranean Homesick Blues,Bob Dylan,Rock
573,2497,166680,,42,2017-02-13T17:26:05Z,27,5,,Blowin' in the Wind,,Rock
574,2499,223104,1973,62,2017-02-13T17:30:02Z,27,5,20,Higher Ground,Stevie Wonder,Blues/R&B
575,2501,204120,1989,70,2017-02-13T17:33:48Z,19,6,20,Higher Ground,Red Hot Chili Peppers,Rock
576,2503,162612,1967,56,2017-02-14T17:38:06Z,24,3,20,Soul Man,Sam & Dave,Blues/R&B
577,2505,228963,1982,129,2017-02-19T18:01:52Z,73,5,,Rock The Casbah,The Clash,Rock
578,2507,289410,1973,92,2017-02-25T18:28:17Z,24,9,20,Ramblin' Man,The Allman Brothers Band,Rock
579,2509,180062,2012,103,2017-02-26T16:49:07Z,27,7,20,Jolene,Miley Cyrus,Pop
580,2511,354142,1987,50,2017-02-28T11:50:41Z,18,6,,The Loner,Gary Moore,Rock
581,2513,277289,1990,133,2017-02-28T12:01:13Z,22,11,,U Can't Touch This,MC Hammer,Hip Hop/Rap
582,2515,553874,1969,119,2017-02-28T12:06:28Z,15,4,20,Be The Rain,Neil Young and Crazy Horse,Rock
583,2517,499513,1977,113,2017-02-28T12:19:41Z,20,8,,Like A Hurricane,Neil Young and Crazy Horse,Rock
584,2519,203049,1987,150,2017-03-01T12:11:39Z,32,6,20,It's So Easy,Guns N' Roses,Rock
585,2521,224992,1987,105,2017-03-01T12:14:39Z,19,8,20,Mr. Brownstone,Guns N' Roses,Rock
586,2523,373263,1987,114,2017-03-01T12:21:27Z,16,8,20,Rocket Queen,Guns N' Roses,Rock
587,2525,265586,1987,150,2017-03-01T12:26:17Z,20,7,20,Nightrain,Guns N' Roses,Rock
588,2527,169195,1969,92,2017-03-02T18:42:04Z,19,3,,It's Your Thing,The Isley Brothers,Funk
589,2529,396146,1997,132,2017-03-03T06:20:53Z,38,3,20,The Unforgiven II,Metallica,Metal
590,2531,210050,1970,88,2017-03-05T17:57:53Z,26,13,20,The Seeker,The Who,Rock
591,2533,154305,2017,91,2017-03-05T18:00:45Z,21,8,,Flying Mictrotonal Banana,King Gizzard & the Lizard Wizard,Rock
592,2535,300486,2016,103,2017-03-05T18:04:13Z,18,6,,People-Vultures,King Gizzard & the Lizard Wizard,Rock
593,2537,139441,1964,137,2017-03-05T18:06:29Z,30,2,,All Day and All of the Night,The Kinks,Rock
594,2539,470543,2008,101,2017-03-05T18:17:56Z,13,8,20,The Unforgiven III,Metallica,Metal
595,2541,195631,1979,86,2017-03-06T18:09:47Z,14,11,,Complete Control,The Clash,Rock
596,2543,199888,,65,2017-03-06T18:14:02Z,25,4,20,Godfather Solo (Live),Guns N' Roses,Rock
597,2545,230164,2004,44,2017-03-08T14:09:18Z,38,7,20,Jolene,The White Stripes,Rock
598,2547,233038,2007,85,2017-03-08T14:20:09Z,30,8,20,You Don't Know What Love Is (You Just Do as You're Told),The White Stripes,Rock
599,2549,184868,2002,77,2017-03-08T14:27:12Z,31,8,20,Dead Leaves and the Dirty Ground,The White Stripes,Rock
600,2551,439457,2003,76,2017-03-08T14:29:49Z,17,6,,Ball and Biscuit,The White Stripes,Rock
601,2553,266893,2002,95,2017-03-13T11:33:07Z,50,7,20,The Man Comes Around,Johnny Cash,Country
602,2555,135706,1977,133,2017-03-13T11:39:08Z,22,9,,Burned,Neil Young,Rock
603,2557,331363,1982,113,2017-03-13T12:01:24Z,28,10,20,Wearing and Tearing,Led Zeppelin,Rock
604,2559,207516,1970,127,2017-03-13T12:11:16Z,20,6,100,Celebration Day,Led Zeppelin,Rock
605,2561,349805,2016,120,2017-03-14T11:37:29Z,13,5,20,I Cant Give Everything Away,David Bowie,Rock
606,2563,295053,2016,132,2017-03-14T11:39:15Z,16,6,20,'Tis a Pity She Was a Whore,David Bowie,Rock
607,2565,146546,2007,148,2017-03-14T11:42:37Z,32,8,20,Loyal to No One,Dropkick Murphys,Rock
608,2567,312215,1985,115,2017-03-14T11:46:41Z,28,10,,So Far Away,Dire Straits,Rock
609,2569,280450,1985,98,2017-03-14T12:04:28Z,19,7,,The Man's Too Strong,Dire Straits,Rock
610,2571,394135,1985,71,2017-03-14T12:09:45Z,26,6,,Your Latest Trick,Dire Straits,Rock
611,2573,252630,1985,86,2017-03-15T11:58:09Z,23,8,,Walk of Life,Dire Straits,Rock
612,2575,220943,1985,108,2017-03-15T12:00:07Z,19,3,,One World,Dire Straits,Rock
613,2577,511425,1985,94,2017-03-15T12:01:36Z,13,11,,Why Worry,Dire Straits,Rock
614,2579,418351,1985,71,2017-03-15T12:02:23Z,19,6,,Ride Across the River,Dire Straits,Rock
615,2581,420545,1985,144,2017-03-15T12:04:19Z,20,9,,Brothers in Arms,Dire Straits,Rock
616,2583,220995,2013,81,2017-03-15T12:06:50Z,34,5,,Highwayman,The White Buffalo,Country
617,2585,184058,1985,101,2017-03-15T12:15:48Z,54,10,,Highwayman,The Highwaymen,Country
618,2587,225488,2011,80,2017-03-15T12:21:51Z,31,9,20,The Pilot,The White Buffalo,Rock
619,2589,242651,1978,141,2017-03-15T12:33:41Z,22,8,80,Down to the Waterline,Dire Straits,Rock
620,2591,255555,1992,147,2017-03-19T11:53:58Z,24,5,20,I Ain't no Nice Guy,Motörhead,Metal
621,2593,274311,2001,70,2017-03-19T11:55:50Z,27,6,,I Ain't no Nice Guy (Unplugged),Motörhead,
622,2595,229276,1979,147,2017-03-19T12:00:25Z,25,1,,Lady Writer,Dire Straits,Rock
623,2597,200045,1978,109,2017-03-19T12:06:48Z,18,8,80,Setting Me Up,Dire Straits,Rock
624,2599,179722,1978,106,2017-03-19T12:09:41Z,21,5,80,Southbound Again,Dire Straits,Rock
625,2601,376842,1978,82,2017-03-19T12:14:21Z,19,5,80,In The Gallery,Dire Straits,Rock
626,2603,193123,2017,70,2017-03-19T17:43:50Z,22,5,20,Shut Up,Stormzy,Hip Hop/Rap
627,2605,362135,1980,87,2017-03-19T17:51:08Z,26,8,20,Romeo and Juliet,Dire Straits,Rock
628,2607,188734,1991,119,2017-03-19T17:57:14Z,21,5,20,Stand By Me,Lemmy Kilmister,Rock
629,2609,177658,1960,60,2017-03-19T17:59:58Z,18,5,,Stand By Me,Ben E. King,Blues/R&B
630,2611,277263,1992,98,2017-03-19T18:09:49Z,22,6,20,Hellraiser,Motörhead,Metal
631,2613,292388,1991,95,2017-03-19T18:14:43Z,25,9,,Hellraiser,Ozzy Osbourne,Metal
632,2615,386586,1991,120,2017-03-19T18:17:16Z,21,12,,Calling Elvis,Dire Straits,Rock
633,2617,83983,2003,57,2017-03-20T11:41:45Z,24,5,,Twisted Nerve,Bernard Herrmann,Soundtrack
634,2619,137639,,103,2017-03-20T11:45:06Z,39,10,100,Hava Nagila,                  ,Traditional
635,2621,362083,2010,115,2017-03-20T11:54:51Z,24,5,20,While My Guitar Gently Weeps,Santana,Rock
636,2623,238184,1982,58,2017-03-20T12:08:08Z,17,7,,No One Like You,Scorpions,Rock
637,2625,426109,1995,146,2017-03-21T18:05:45Z,25,5,20,I'm The Ocean,Neil Young,Rock
638,2627,236930,2002,83,2017-03-21T18:13:32Z,29,11,20,Bridge Over Troubled Water,Johnny Cash,Country
639,2629,181916,2003,84,2017-03-21T18:16:33Z,34,10,20,Heart of Gold,Johnny Cash,Country
640,2631,178207,2002,43,2017-03-21T18:18:36Z,28,7,20,In My Life,Johnny Cash,Country
641,2633,390034,1991,143,2017-03-22T16:40:59Z,42,9,20,Nothing Else Matters,Metallica,Metal
642,2635,284186,1969,53,2017-03-22T16:44:05Z,24,12,,I Can't Quit You Baby,Led Zeppelin,Rock
643,2637,420127,1973,133,2017-03-22T16:52:38Z,38,7,20,A Million Miles Away,Rory Gallagher,Rock
644,2639,307278,1982,78,2017-03-22T16:55:30Z,34,2,20,"Easy Come, Easy Go",Rory Gallagher,Rock
645,2641,394083,1971,77,2017-03-22T16:58:59Z,19,5,20,For The Last Time,Rory Gallagher,Rock
646,2643,324675,1971,65,2017-03-22T17:02:19Z,52,3,20,I'm Not Awake Yet,Rory Gallagher,Rock
647,2645,238785,1979,97,2017-03-22T17:05:28Z,59,7,20,Bad Penny,Rory Gallagher,Rock
648,2647,286014,1976,98,2017-03-24T12:04:14Z,29,5,,Moonchild,Rory Gallagher,Rock
649,2649,311196,1971,78,2017-03-24T12:06:31Z,27,1,20,I Fall Apart,Rory Gallagher,Rock
650,2651,279013,1971,99,2017-03-24T12:09:06Z,25,7,20,Laundromat,Rory Gallagher,Rock
651,2653,229982,1967,52,2017-03-27T17:51:22Z,28,4,,Dazed and Confused,Jake Holmes,Rock
652,2655,213080,1987,114,2017-03-27T17:56:15Z,25,7,20,Never Gonna Give You Up,Rick Astley,Pop
653,2657,250044,1975,110,2017-03-27T18:01:38Z,30,7,80,The Wanton Song,Led Zeppelin,Rock
654,2659,236408,1979,99,2017-03-27T18:10:30Z,23,6,20,Philby,Rory Gallagher,Rock
655,2661,263653,2000,102,2017-03-27T18:22:20Z,19,9,,Riding with the King,B.B. King and Eric Clapton,Rock
656,2663,158641,1978,139,2017-03-27T18:29:29Z,12,5,20,You Really Got Me,Van Halen,Rock
657,2665,238550,2017,140,2017-03-27T18:34:28Z,21,7,20,Big for Your Boots,Stormzy,Hip Hop/Rap
658,2667,215144,2003,129,2017-03-27T18:40:07Z,21,4,,Hardest Button To Button,The White Stripes,Rock
659,2669,283297,1984,129,2017-03-27T19:21:27Z,32,4,20,Hot for Teacher,Van Halen,Rock
660,2671,565488,1969,65,2017-03-28T17:25:12Z,26,9,20,The Court of the Crimson King,King Crimson,Rock
661,2673,529214,1969,53,2017-03-28T17:29:44Z,12,5,20,Epitaph,King Crimson,Rock
662,2675,516284,1971,137,2017-03-28T17:33:04Z,22,9,20,Roundabout,Yes,Rock
663,2677,270915,1983,125,2017-03-28T17:34:44Z,15,5,20,Owner of a Lonely Heart,Yes,Rock
664,2679,221675,1981,106,2017-03-28T17:38:28Z,54,6,20,Down Under,Men At Work,Pop
665,2681,578690,2005,46,2017-03-28T17:42:44Z,13,12,20,For The Love Of God (Live 2005),Steve Vai,Rock
666,2683,323395,,65,2017-03-28T17:44:23Z,21,6,20,Tender Surrender (Live),Steve Vai,Rock
667,2685,240222,2014,123,2017-03-28T17:48:09Z,16,11,20,Too Far Gone,Slash,Rock
668,2687,193123,2012,70,2017-03-28T17:53:59Z,17,7,20,My Valentine,Paul McCartney,Pop
669,2689,447346,1989,99,2017-03-28T17:57:56Z,15,7,20,One,Metallica,Metal
670,2691,420545,1984,112,2017-03-28T18:00:19Z,56,7,20,Fade to Black,Metallica,Metal
671,2693,234396,2014,160,2017-03-28T18:03:36Z,23,7,20,Close Your Eyes (And Count to Fuck),Run The Jewels,Hip Hop/Rap
672,2695,195317,2016,160,2017-03-28T18:07:00Z,14,12,20,Nobody Speak,DJ Shadow,Hip Hop/Rap
673,2697,217495,1971,107,2017-04-05T09:34:30Z,24,8,20,Should've Learnt My Lesson,Rory Gallagher,Rock
674,2699,431568,1973,81,2017-04-05T09:37:09Z,25,6,20,Who's That Coming,Rory Gallagher,Rock
675,2701,292179,1978,115,2017-04-05T09:37:44Z,15,7,,Overnight Bag,Rory Gallagher,Rock
676,2703,248528,1982,120,2017-04-05T09:42:07Z,25,2,20,Loose Talk,Rory Gallagher,Rock
677,2705,276140,1982,120,2017-04-05T09:43:45Z,27,6,20,"Ride On Red, Ride On",Rory Gallagher,Rock
678,2707,226586,1979,120,2017-04-05T09:45:20Z,28,4,20,Public Enemy No. 1,Rory Gallagher,Rock
679,2709,285727,1971,142,2017-04-05T09:46:19Z,15,10,20,Persuasion,Rory Gallagher,Rock
680,2711,253570,1971,110,2017-04-05T09:50:25Z,26,5,20,Maybe I Will,Rory Gallagher,Rock
681,2713,239072,1971,103,2017-04-10T11:49:00Z,24,8,,It's Too Late,Carole King,Pop
682,2715,408502,2009,85,2017-04-10T11:56:07Z,28,5,,Stop!,Joe Bonamassa,Rock
683,2717,290220,2014,80,2017-04-10T11:58:59Z,18,6,,Different Shades of Blue,Joe Bonamassa,Rock
684,2719,161985,1966,98,2017-04-10T12:04:02Z,16,6,,Good Lovin',The Young Rascals,Rock
685,2721,253074,1983,125,2017-04-10T12:10:42Z,24,13,,Sharp Dressed Man,ZZ Top,Rock
686,2723,228440,1973,80,2017-04-10T12:14:09Z,19,4,,La Grange,ZZ Top,Rock
687,2725,196075,1990,110,2017-04-10T12:20:33Z,17,8,,The Nigga Ya Love to Hate,Ice Cube,Hip Hop/Rap
688,2727,251977,1990,95,2017-04-10T12:39:05Z,22,6,,Cliffs of Dover,Eric Johnson,Rock
689,2729,221257,2005,139,2017-04-11T12:24:13Z,21,7,,Feel Good Inc.,Gorillaz,Hip Hop/Rap
690,2731,313364,1991,76,2017-04-11T12:39:14Z,18,12,,Wind of Change,Scorpions,Rock
691,2733,592065,1992,160,2017-04-11T12:52:02Z,13,6,,Dry County,Bon Jovi,Rock
692,2735,313051,2016,91,2017-04-12T17:59:35Z,25,9,20,I Can't Quit You Baby,The Rolling Stones,Rock
693,2737,205113,1970,137,2017-04-12T18:09:04Z,27,2,,Evil Woman,Black Sabbath,Metal
694,2739,220368,1990,130,2017-04-12T18:15:35Z,25,8,,Slumming Angel,Rory Gallagher,Rock
695,2741,281521,1975,108,2017-04-12T18:24:49Z,16,11,,Man on the Silver Mountain,Rainbow,Metal
696,2743,292388,1975,81,2017-04-12T18:29:37Z,18,13,,Temple of the King,Rainbow,Metal
697,2745,462654,1991,141,2017-04-12T18:33:20Z,17,9,,Civil War,Guns N' Roses,Rock
698,2747,262817,1987,126,2017-04-13T11:51:24Z,25,5,,Dude (Looks Like a Lady),Aerosmith,Rock
699,2749,316368,1993,81,2017-04-13T12:00:41Z,17,6,,Crazy,Aerosmith,Rock
700,2751,330083,1989,116,2017-04-13T12:10:07Z,18,2,,Janie's Got A Gun,Aerosmith,Rock
701,2753,182177,2010,80,2017-04-14T06:00:01Z,32,6,,Ain't No Grave (Gonna Hold This Body Down),Johnny Cash,Country
702,2755,169430,2006,82,2017-04-14T06:08:22Z,49,4,,God's Gonna Cut You Down,Johnny Cash,Country
703,2757,208587,1981,123,2017-04-14T06:18:24Z,24,8,,Start Me Up,The Rolling Stones,Rock
704,2759,182935,1972,65,2017-04-14T06:25:40Z,22,6,100,Rock 'n' Roll Suicide,David Bowie,Rock
705,2761,159007,1972,88,2017-04-14T06:28:09Z,20,6,100,Hang On to Yourself,David Bowie,Rock
706,2763,167157,1972,140,2017-04-14T06:30:45Z,17,3,100,Star,David Bowie,Rock
707,2765,204408,1972,64,2017-04-14T06:32:05Z,18,4,100,Lady Stardust,David Bowie,Rock
708,2767,450403,1973,102,2017-04-14T06:40:04Z,11,5,20,Jessica,The Allman Brothers Band,Rock
709,2769,329376,1977,68,2017-04-14T06:45:46Z,20,3,,Mannish Boy,Muddy Waters,Blues/R&B
710,2771,211591,1988,110,2017-04-15T17:16:05Z,17,4,,Perpetual Burn,Jason Becker,Metal
711,2773,342282,1970,120,2017-04-15T17:34:03Z,14,6,,All Right Now,Free,Rock
712,2775,268591,1989,59,2017-04-16T11:58:33Z,39,6,,Poison,Alice Cooper,Metal
713,2777,475167,1970,112,2017-04-16T12:10:21Z,20,10,20,War Pigs,Black Sabbath,Metal
714,2779,251977,1983,157,2017-04-16T12:14:36Z,22,5,,Maniac,Michael Sembello,Pop
715,2781,205818,,70,2017-04-16T17:36:34Z,10,13,,Knockin' On Heaven's Door,,Rock
716,2783,468793,2005,103,2017-04-16T17:41:54Z,15,2,,Glasgow Kiss,John Petrucci,Rock
717,2785,334889,2006,104,2017-04-16T17:59:52Z,37,7,,Snow (Hey Oh),Red Hot Chili Peppers,Rock
718,2787,288156,2006,96,2017-04-16T18:04:13Z,24,6,,Dani California,Red Hot Chili Peppers,Rock
719,2789,277760,1995,87,2017-04-16T18:10:06Z,17,6,,Wonderwall,Oasis,Pop
720,2791,236277,1970,116,2017-04-16T18:15:41Z,24,3,,Woodstock,"Crosby, Stills, Nash and Young",Rock
721,2793,255529,1970,88,2017-04-16T18:21:15Z,15,11,,Déjà Vu,"Crosby, Stills, Nash and Young",Rock
722,2795,351399,1980,128,2017-04-19T18:02:46Z,17,5,,(Ghost) Riders in the Sky,The Outlaws,Rock
723,2797,228728,1979,109,2017-04-19T18:05:46Z,30,8,,(Ghost) Riders in the Sky,Johnny Cash,Country
724,2799,151196,1985,59,2017-04-19T18:07:58Z,21,7,,Have You Ever Seen the Rain?,Johnny Cash,Country
725,2801,200646,2002,123,2017-04-19T18:10:35Z,25,7,20,Personal Jesus,Johnny Cash,Country
726,2803,213368,2002,64,2017-04-19T18:13:25Z,21,3,20,Streets of Laredo,Johnny Cash,Country
727,2805,270184,2006,55,2017-04-19T18:15:34Z,19,7,,If You Could Read My Mind,Johnny Cash,Country
728,2807,205139,2006,124,2017-04-19T18:17:43Z,34,1,,Further On Up the Road,Johnny Cash,Country
729,2809,198635,2006,103,2017-04-19T18:19:40Z,15,11,,Love's Been Good to Me,Johnny Cash,Country
730,2811,198713,2006,150,2017-04-19T18:22:21Z,18,5,,Rose of My Heart,Johnny Cash,Country
731,2813,275017,2006,109,2017-04-19T18:24:14Z,18,9,,Four Strong Winds,Johnny Cash,Country
732,2815,180741,2006,68,2017-04-19T18:25:26Z,28,5,,I'm Free from the Chain Gang Now,Johnny Cash,Country
733,2817,261668,2010,92,2017-04-19T18:28:21Z,14,7,,Redemption Day,Johnny Cash,Country
734,2819,201743,2010,78,2017-04-19T18:29:58Z,18,6,,Can't Help but Wonder Where I'm Bound,Johnny Cash,Country
735,2821,168228,2010,139,2017-04-19T18:31:28Z,30,3,,Satisfied Mind,Johnny Cash,Country
736,2823,165485,2010,106,2017-04-19T18:33:06Z,22,9,,I Don't Hurt Anymore,Johnny Cash,Country
737,2825,308950,1986,117,2017-04-19T18:45:19Z,18,4,,The Final Countdown,Europe,Rock
738,2827,350275,1984,150,2017-04-19T18:47:44Z,12,10,,I Need a Hero,Bonnie Tyler,Pop
739,2829,237165,2007,108,2017-04-19T18:51:17Z,45,9,,The Ecstasy of Gold,Metallica,Metal
740,2831,552411,,25,2017-04-27T17:43:30Z,36,6,,The Song of the Golden Dragon,Estas Tonne,
741,2833,245211,1983,92,2017-04-27T17:46:28Z,15,4,,Karma Chameleon,Culture Club,Pop
742,2835,204773,1983,119,2017-04-27T17:48:57Z,21,13,,It's a Miracle,Culture Club,Pop
743,2837,273893,2004,46,2017-04-27T17:57:49Z,19,2,,Way To Fall,Starsailor,Pop
744,2839,302315,2014,135,2017-04-27T18:04:09Z,22,3,,Nuclear,Mike Oldfield,Rock
745,2841,218226,1983,102,2017-04-29T10:45:34Z,15,4,,Mister Man,Culture Club,Pop
746,2843,217756,2000,105,2017-04-29T10:50:20Z,12,4,,In The End,Linkin Park,Metal
747,2845,306181,1996,89,2017-04-29T10:55:55Z,27,11,,No Diggity,Blackstreet,Hip Hop/Rap
748,2847,252682,1985,112,2017-04-29T10:58:48Z,18,4,,Everybody Wants to Rule the World,Tears for Fears,Pop
749,2849,227683,1970,53,2017-05-18T16:55:03Z,44,7,,Working Class Hero,John Lennon,Rock
750,2851,174706,1970,103,2017-05-18T16:59:06Z,22,9,20,Cecilia,Simon & Garfunkel,Rock
751,2853,407431,1978,130,2017-05-18T17:05:34Z,37,10,,Gates of Babylon,Rainbow,Metal
